cel_files	affymetrix-array-id	affymetrix-array-barcode	affymetrix-scan-date	program-name	affymetrix-created-trackingGUID	affymetrix-parent-dat-file-identifier	affymetrix-plate-barcode	affymetrix-plate-peg-wellposition	affymetrix-scanner-id	affymetrix-scanner-type	affymetrix-pixel-size	affymetrix-channel-feature	affymetrix-scanner-lamp-life	affymetrix-scanparameter-arrayname	affymetrix-scanparameter-array-part-number	affymetrix-scanparameter-media-type	affymetrix-scanparameter-feature-size	affymetrix-scanparameter-array-width	affymetrix-scanparameter-array-height	affymetrix-scanparameter-array-focus-width	affymetrix-scanparameter-array-focus-height	affymetrix-scanparameter-array-num-wave-lengths	affymetrix-scanparameter-array-wave-lengths1	affymetrix-scanparameter-array-wave-lengths2	affymetrix-scanparameter-array-wave-lengths3	affymetrix-scanparameter-array-wave-lengths4	affymetrix-scanparameter-array-wave-lengths5	affymetrix-scanparameter-array-numx-sub-arrays	affymetrix-scanparameter-array-numy-sub-arrays	affymetrix-scanparameter-sub-array-xoffset-um	affymetrix-scanparameter-sub-array-yoffset-um	affymetrix-scanparameter-sub-array-xspacing-um	affymetrix-scanparameter-sub-array-yspacing-um	affymetrix-scanparameter-array-af-target-ul-xum	affymetrix-scanparameter-array-af-target-ul-yum	affymetrix-scanparameter-array-af-target-lr-xum	affymetrix-scanparameter-array-af-target-lr-yum	affymetrix-scanparameter-array-wavelength1-num-exposure-times	affymetrix-scanparameter-array-wavelength1-exposure-times-ms1	affymetrix-scanparameter-array-wavelength2-num-exposure-times	affymetrix-scanparameter-array-wavelength2-exposure-times-ms1	affymetrix-system-type	affymetrix-file-creator	affymetrix-file-version	program-company	program-id	affymetrix-ArrayPlateGUID	affymetrix-ThermoFisherCloudPath	affymetrix-ThermoFisherCloudUser	affymetrix-ThermoFisherCloudCopyOrMoveData	affymetrix-Hyb-Start-Time	affymetrix-Hyb-Stop-Time	affymetrix-Hyb-Set-Temperature	affymetrix-Hyb-Min-Temperature	affymetrix-Hyb-Max-Temperature	affymetrix-Fluidics-Serial-Number	affymetrix-Fluidics-Date	affymetrix-Fluidics-Wash-B-Set-Temperature	affymetrix-Fluidics-Water-Wash-Set-Temperature	affymetrix-Fluidics-Wash-B-Min-Temperature	affymetrix-Fluidics-Wash-B-Max-Temperature	affymetrix-Fluidics-Water-Wash-Min-Temperature	affymetrix-Fluidics-Water-Wash-Max-Temperature	affymetrix-Fluidics-Actual-Time	affymetrix-hybwash-operator	affymetrix-scanner-serialnumber	affymetrix-scanner-operator	affymetrix-ArrayParameter-featureColumns	affymetrix-ArrayParameter-featureRows	affymetrix-ArrayParameter-featureSetback	affymetrix-ArrayParameter-featureHeight	affymetrix-ArrayParameter-featureWidth	affymetrix-ArrayParameter-partNumber	affymetrix-ArrayParameter-testType	affymetrix-array-type	affymetrix-created-arraytype	affymetrix-plate-GUID	affymetrix-array-masterfileGUID	affymetrix-created-masterfileGUID	affymetrix-array-libraryPackageName	affymetrix-created-libraryPackageName	affymetrix-image-grid-status	affymetrix-workflowGUID	affymetrix-PlateScanGUID	affymetrix-DynamicRangeScan	affymetrix-DynamicRangeLowExposure	plate-format	plate-well-count	plateRows	plateColumns	CameraType	affymetrix-PixelSaturationLimit	affymetrix-channel-wavelength	affymetrix-channel-wavelength-name	affymetrix-exposure-time	affymetrix-algorithm-name	affymetrix-algorithm-version	affymetrix-library-package	affymetrix-cel-rows	affymetrix-cel-cols	affymetrix-algorithm-param-NumPixelsToUse	affymetrix-algorithm-param-ImageCalibration	affymetrix-algorithm-param-FeatureExtraction	affymetrix-algorithm-param-IgnoreShiftRowOutliers	affymetrix-algorithm-param-FixedCellSize	affymetrix-algorithm-param-UseSubgrids	affymetrix-algorithm-param-RandomizePixels	affymetrix-algorithm-param-ErrorBasis	affymetrix-algorithm-param-PercentileSpread	affymetrix-algorithm-param-StdMult	affymetrix-algorithm-param-ExtendPoolWidth	affymetrix-algorithm-param-ExtendPoolHeight	affymetrix-algorithm-param-OutlierLow	affymetrix-algorithm-param-OutlierHigh	affymetrix-algorithm-param-OutlierRatioLowPercentile	affymetrix-algorithm-param-OutlierRatioHighPercentile	affymetrix-algorithm-param-CellMargin	affymetrix-algorithm-param-HalfCellRowsDivisor	affymetrix-algorithm-param-HalfCellRowsRemainder	affymetrix-algorithm-param-CellIntensityCalculationType	affymetrix-algorithm-param-Percentile	affymetrix-algorithm-param-HighCutoff	affymetrix-algorithm-param-LowCutoff	affymetrix-algorithm-param-PairCutoff	affymetrix-algorithm-param-featureRows	affymetrix-algorithm-param-featureColumns	affymetrix-algorithm-param-featureWidth	affymetrix-algorithm-param-featureHeight	affymetrix-algorithm-param-GridULX	affymetrix-algorithm-param-GridULY	affymetrix-algorithm-param-GridURX	affymetrix-algorithm-param-GridURY	affymetrix-algorithm-param-GridLRX	affymetrix-algorithm-param-GridLRY	affymetrix-algorithm-param-GridLLX	affymetrix-algorithm-param-GridLLY	affymetrix-algorithm-param-FullFeatureWidth	affymetrix-algorithm-param-FullFeatureHeight	affymetrix-SCAN
5513154513507091326453_E02.CEL	abe609f2-f271-4991-92f1-bf587f410cf4	5513154513507091326453	2024-11-14T10:39:31Z	GeneChipHTScanControlMC	0000003345-1731580771-0000030350-0000020444-0000012158	0000003345-1731580892-0000000355-0000005517-0000000584	5513154513507091326453	E02	PlateScanner M10	96FMC	0.59	wavelength	8455.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	867be53d-4c42-4115-98a6-a4476bbe6f01	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E03.CEL	2e0ef41b-409e-4d25-9e0d-35855c250db8	5513154513507091326453	2024-11-14T10:41:29Z	GeneChipHTScanControlMC	0000003345-1731580889-0000032112-0000003513-0000010873	0000003345-1731580977-0000001381-0000020384-0000027752	5513154513507091326453	E03	PlateScanner M10	96FMC	0.59	wavelength	8457.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	d9167355-d30e-41fa-8040-804388c2b636	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E04.CEL	866d96c1-2a16-4a7d-9b57-535eb648b48c	5513154513507091326453	2024-11-14T10:42:56Z	GeneChipHTScanControlMC	0000003345-1731580976-0000013623-0000032688-0000011052	0000003345-1731581097-0000004129-0000027453-0000003448	5513154513507091326453	E04	PlateScanner M10	96FMC	0.59	wavelength	8458.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	f206cc3b-dfba-4f9e-8a6c-c632bab361b9	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E05.CEL	045375e8-9b86-418a-8eac-b53bc9eb55cc	5513154513507091326453	2024-11-14T10:44:53Z	GeneChipHTScanControlMC	0000003345-1731581093-0000007365-0000011151-0000007870	0000003345-1731581182-0000009438-0000016579-0000002628	5513154513507091326453	E05	PlateScanner M10	96FMC	0.59	wavelength	8460.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	5eca90da-f6e5-431f-b530-7744d025c58e	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E06.CEL	d7992b77-c7db-4055-a2f6-95be3fcbd11f	5513154513507091326453	2024-11-14T10:46:20Z	GeneChipHTScanControlMC	0000003345-1731581180-0000012096-0000019129-0000029669	0000003345-1731581272-0000008005-0000006291-0000007324	5513154513507091326453	E06	PlateScanner M10	96FMC	0.59	wavelength	8462.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	6a1165ac-f492-420b-8515-f6f2e4911922	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E07.CEL	b79a605f-fe8c-4727-8af4-fe0a60a48e48	5513154513507091326453	2024-11-14T10:47:49Z	GeneChipHTScanControlMC	0000003345-1731581269-0000001718-0000028793-0000006656	0000003345-1731581357-0000031186-0000018084-0000029842	5513154513507091326453	E07	PlateScanner M10	96FMC	0.59	wavelength	8463.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	9896f830-3a0a-4b44-8600-de3cb84ced8f	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E08.CEL	b02b8048-247f-47c3-bc62-9ccfffac5838	5513154513507091326453	2024-11-14T10:49:16Z	GeneChipHTScanControlMC	0000003345-1731581356-0000027360-0000006198-0000011983	0000003345-1731581447-0000007708-0000002860-0000029718	5513154513507091326453	E08	PlateScanner M10	96FMC	0.59	wavelength	8465.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	ab671f92-5dc8-4710-866b-307c18b8c726	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E09.CEL	319616dd-119d-4d29-a484-d80b59486ffd	5513154513507091326453	2024-11-14T10:50:45Z	GeneChipHTScanControlMC	0000003345-1731581445-0000016298-0000016336-0000028380	0000003345-1731581532-0000023744-0000014193-0000019885	5513154513507091326453	E09	PlateScanner M10	96FMC	0.59	wavelength	8466.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	8c867906-8c59-4f9a-b35a-c860ab70c6b8	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E10.CEL	d06f644b-835c-4d9b-8627-168788d097df	5513154513507091326453	2024-11-14T21:59:31Z	GeneChipHTScanControlMC	0000003345-1731621571-0000017185-0000019026-0000019630	0000003345-1731621787-0000030764-0000026866-0000025716	5513154513507091326453	E10	PlateScanner M10	96FMC	0.59	wavelength	8681.33 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-15-2024-6_49_08-AM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	05ed4083-951a-4d72-9637-a964629cb55f	2024_11_15_06_50_23_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E11.CEL	aff875cc-b30c-4d6e-9b92-1ac61597bcb0	5513154513507091326453	2024-11-14T10:58:13Z	GeneChipHTScanControlMC	0000003345-1731581893-0000022206-0000016815-0000012976	0000003345-1731582032-0000011585-0000028038-0000031497	5513154513507091326453	E11	PlateScanner M10	96FMC	0.59	wavelength	8474.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	f1fbdfa9-3c75-4dde-9bc2-dc5af98ffd9e	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_E12.CEL	fb47519a-3678-4b45-afce-d635b08e25a2	5513154513507091326453	2024-11-14T11:00:32Z	GeneChipHTScanControlMC	0000003345-1731582032-0000008236-0000024156-0000011053	0000003345-1731582152-0000024950-0000032556-0000007651	5513154513507091326453	E12	PlateScanner M10	96FMC	0.59	wavelength	8476.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	7b1bd4db-fc2e-4219-9147-a70640453773	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_F01.CEL	1c8740fc-92ab-46bb-9578-ec43dce6cf3e	5513154513507091326453	2024-11-14T11:21:29Z	GeneChipHTScanControlMC	0000003345-1731583289-0000018186-0000017881-0000014486	0000003345-1731583412-0000028634-0000024775-0000030740	5513154513507091326453	F01	PlateScanner M10	96FMC	0.59	wavelength	8497.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	3f76d97e-dcbe-4589-ab70-a4cdf3977391	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
5513154513507091326453_F02.CEL	70ee5059-b75b-40d9-a92b-7c1de8c65e21	5513154513507091326453	2024-11-14T11:19:31Z	GeneChipHTScanControlMC	0000003345-1731583171-0000009368-0000010413-0000019595	0000003345-1731583292-0000028740-0000022391-0000025462	5513154513507091326453	F02	PlateScanner M10	96FMC	0.59	wavelength	8495.90 minutes	Axiom_PangenomiX	551315	Peg	5um	5952.000000	5952.000000	5952.000000	5952.000000	2	531	609	0	0	0	6	6	496.000000	496.000000	992.000000	992.000000	161.500000	161.500000	62.500000	62.500000	1	40.000000	1	50.000000	RUO	INSTR-ADMIN	1.000000	Affymetrix Inc		36b08514-2104-452b-aca8-ab15b115540f	5513154513507091326453_11-13-2024-1_52_16-PM		False	11/13/2024 1:52:17 PM	11/14/2024 1:24:03 PM	48	47.2	48.3	HT96Fluidic-D0101940	11/14/2024 1:24:18 PM	39	39	38.6	39.1	48.7	50.1	04:46:15.2391448	INSTR-ADMIN	E0101570	INSTR-ADMIN	1190	1190	2	5	5	52168800		Axiom_PangenomiX	Axiom_PangenomiX		Axiom_PangenomiX_MASTER	Axiom_PangenomiX_MASTER	Universal	Universal	Auto aligned	933566c4-1770-4083-9190-1e950da5e80b	2024_11_14_18_13_34_551315_E0101570	0	25	96	96	8	12	PVCam	3500	531;609	GC;AT	40ms;50ms	HT Image Calibration Cell Generation	3.2.0.222	Universal	1190	1190	0	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	StdvMean	15	1	2	2	1.004	1.5	55	75	4	5	4	Percentile	75	-1	-1	-1	201	202	5	5	0	0	1189	0	1189	1189	0	1189	8	8	
